resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,workout_type,average_watts,kilojoules,device_watts,average_heartrate,max_heartrate
2,"{'id': 46244945, 'resource_state': 1}",Afternoon Ride,8699.6,2229,2302,57.8,Ride,Ride,7124908880,2022-05-08T14:41:38Z,2022-05-08T16:41:38Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,3,0,0,1,0,"{'id': 'a7124908880', 'summary_polyline': 'a|mkI{{toBRU\\w@\\cAv@_BJKZODEPEZQLIDO?SKmAQ}@q@uHCkAFeEM{ADQFMDJR@j@IdABh@Ll@d@f@r@^^`@r@t@jBz@lCT~@v@rBp@jA`@bAr@jB\\rAHJ^CLLLb@rArD`@`Aj@fAz@xCbAdCf@|AbAfCb@~@~A|E^z@^hA~@xBf@tAn@|B|ApEd@|AXx@`@`AjAzCv@fB~AbCJJPHl@SXWVe@vA{Cf@i@`A}AFi@Ni@Zu@VcATc@?Kg@mADUJSb@g@dAeBd@iBh@oAf@wA^{@hAaD\\m@X_@b@{@`@aBN_@d@y@FUL[^iAv@_BNc@V]DC`@DDFJf@Vp@\\~AV|@DRDNHDFEHKr@}AVw@HCTP\\f@NH^Bh@ERBTCd@?j@HXH^PjAr@RBJ?HGDKb@sCAAIl@a@vB@TBHNNPDn@^TRh@n@`@j@r@z@NDFGHa@`@iFJkCVkBLmBTwBBi@A{AEk@KYWUOSCKM{@Ac@DyCEq@@sBH{@PcANgBFwACa@?kADg@HST[\\SXGTQTATH^XF@TLTFP?\\Ij@NVAx@]XAt@n@VZRb@l@|@p@nADPJXBRTx@JJHG?CAT@JTXBLHD^`@h@^h@v@|@~A~@rEJPPj@JNPLVf@N^lAfE`B|Gd@|AXd@\\Xv@b@h@^PFnGv@n@@`@JTLRRv@lA^b@t@n@f@ZHBHCDGhA{ElAiElAyD~@mDl@kB^m@TY`Am@nAg@PU\\EXMz@u@f@q@^y@bDyIx@kBZaAFo@FGLEBEp@mB|@qB`AiC\\q@XaAVe@jBeFTcAJYh@uALSD@?RABIC@BD?JNH?JFXf@jAjB\\b@NJXAd@Bj@?PDt@BXD^XjAbBbBrCt@hB^h@N^JLHDHRLFLWPUnAyD\\w@XYNYbA_C|AiEt@iBHMDCD?PRVh@Pf@XpAL|ARrAJZDj@ZrBFx@PdAFp@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[54.472425, 18.46122]","[54.426015, 18.46475167]",3.903,7.84,,True,False,True,170.5,143.0,7585642673.0,7585642673,2022-05-11_14-22-16_e5e6a7da-d9d9-4a8d-afc4-bde867b8a248.tcx,False,0,0,False,,53.7,119.8,False,125.6,161.0
2,"{'id': 46244945, 'resource_state': 1}",Evening Walk,6647.4,5928,8112,148.7,Walk,Walk,7104260870,2022-05-07T16:04:50Z,2022-05-07T18:04:50Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7104260870', 'summary_polyline': 'mb|jIg{tmBbDhCrAz@t@XhBnA`@t@X`@Hf@CZh@|ATZJ?FThAbAb@nAXfBCJHv@Xx@ODh@^NCTd@z@v@\\Rb@pAb@`C@VX?v@bBh@tA?PWp@WXIx@SBGSGDAOIEBCGD?KELLBEICu@Li@DCBNGC?a@Hc@X@HNPD?JN@JXDCXZVHVl@TR\\bAj@FERfA?RhAGEBAXv@\\j@vAnB^|@Hj@EDIKl@hABTCEFRRVAb@E?HJCHTTEJRLd@l@Tt@DvAHXGf@A^DJW~A?d@YvAHlASbADXBCCLKHEMCPKCMd@GC@OM|@SZOFY@mAOiAn@?[ICOJK`@OACEBEAVEHQMU]Ma@FWANIIAFAGPAE?DROGK`@@JU?c@Wg@qAKcBDlAVZPp@r@XJZEnBe@x@Mb@c@\\_@n@m@R{@@qAXOl@A\\ONAh@Q\\@JEZBXI`@}@EWROX[bC_@dA_@KFMR@GNGIOJu@BSUPGOIG_@IKFAGCGWq@i@@{AFIBFHgA@JDGMr@BIAo@XoCIkATu@?[FDL]AmAPy@P[CSHSt@_@bAZJSDaBCa@a@oBHEQMIa@GeALoBCUFSFXEY?w@PGUw@?[ZoBPe@PSPw@CcADc@Ma@Ju@EA@_@E]D?AUHMFe@o@}AGc@l@LDNAPY@g@aAYKEOOKIUm@e@EWMQQIUDe@z@GG]TKGOLYZQv@K@B@Of@[b@[?ILk@H]X?NOI?E?JODGKDBYL@KFD@MF?CDHPEBAKLm@Vo@PMNDf@QCd@GJYNk@v@GBDWGPEGBZGC@GEHGWDA@M?LHANNSJOKL?HSC?DACXKD@P@G@HW]BOH?CNOCAIFC]e@BYMY?QKWASTkAdA_CBa@Km@]{@A]Y{AEw@DWIYFAGEk@{BHSEy@KMBUEMAcAFUC[D{AHK@U?uAMW?u@GUHBNQADH@Em@EKIVOCa@v@IM_@`@YBGIgAOWW_@O_@q@IsBAiALAEODYE_@HsAF[Do@XW@]P@Nb@GE@k@EBOO@_ASm@WAM^KAMRKR?RK@?KEAQ`@WDUECi@g@m@IYqAU?I_@XEz@IT@O?ILGWXWQAQGO_@[Yi@Ok@Cm@E?DSFFJkAFUf@@RYp@IhA_AhAMVX\\FFL\\?NKN_@x@s@BBKVPEOZI@BQRKC@X[|AYPJ', 'resource_state': 2}",False,False,False,False,everyone,False,,"[54.38100833, 18.13572667]","[54.37862667, 18.13400667]",1.121,14.28,54.3,True,False,True,209.8,184.0,7563167764.0,7563167764,2022-05-07_18-36-33_cdae035f-a81f-46c5-9dda-6f4efa2fbe6e.tcx,False,0,0,False,,,,,105.9,144.0
2,"{'id': 46244945, 'resource_state': 1}",Lunch Walk,4059.5,2815,3926,35.6,Walk,Walk,7104261355,2022-05-07T10:58:49Z,2022-05-07T12:58:49Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7104261355', 'summary_polyline': 'sctjIylanBh@YPWJ?RQVGRM^KROXCJGRSRIN@HJJj@HRFXANJJBRi@{@D@PCLJBVG@ONGAES@Kb@p@FGDDCDAACICRF@BHBVABCEKENv@ERC`AEHEBC^Yp@Kd@?XIr@BPCp@?hAJz@@v@PPH@PHJBDEDFFCDHBC@B?Ba@IUAKBSEABE`@Fd@LLDAHBA@BC@?BJDEBDCHR@NALB^?PDTAb@FFCDEVB`@CXM`@e@ZMZRP@JN@FMPAN@[ASb@[b@_@h@aALCLMNGfAkAHSB_@Jk@BEF?J^DI??CB@\\@GDED@DRAf@Fh@Bf@Ez@?rCEpBCV?`@GdA@zAKlC?b@Gt@Kd@EdABt@MTH@HHNn@DBTCVDPAIDMBu@FKMMs@K?INAVG\\[`@_@n@c@f@_@j@[ZKTCDIByAlDG?GIEWK?i@|@Y`@GNUVKJKBKNGIKW@Q@G?TGXOXICEBQZIF]b@ODKAc@MKL@GFED@CH@EDD@I?F@EAMCDB?@JCB?CB?C?@ECBU@ORFD?UDEL?@BEA?B?JK\\G?DIL@PEFGBQAE?JUM@IBC?IAB?@BOKF@?BFA@OUGBQ?g@KOAWICEYIKAa@KUAq@MS?k@I_@AQMUE[DQA@BKHKDU@IF[Fw@\\KJMXIBC@CEIAU]GBADKq@BGCIFUDYCu@DKBW?CMG?EFe@A_@BKFs@CS@e@DOGS?KEI?{@AIBMEe@@_@CU@s@F}@?YGS?a@GKCOMISGECEKICG]QWCK@SIk@Oi@Aa@KQGEIQC]Ka@Ue@G[IO?MEGMO]q@?IGIEAUWOCi@_@c@gAEU?SBe@@MDMj@m@LIn@_A`@c@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[54.340025, 18.198405]","[54.34011167, 18.19894333]",1.442,3.64,62.5,True,False,True,225.1,202.7,7563168524.0,7563168524,2022-05-07_18-36-42_c6f73b7b-a812-4938-bae9-417582d0e158.tcx,False,0,0,False,,,,,122.8,163.0
2,"{'id': 46244945, 'resource_state': 1}",Evening Walk,7051.0,5454,6783,108.0,Walk,Walk,7104262755,2022-05-05T18:04:56Z,2022-05-05T20:04:56Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7104262755', 'summary_polyline': 'q}tjIiw`nBY\\q@?JDLj@NALTJ@JVFAX\\H@AFDL@?AGJD\\GUD]`@CtAILBtAOd@AVKRE^FVGXGx@A|@QXGR?HAEBZ?Ik@lD@`@GZWd@Uz@Kr@[x@Ib@CCCJ]{@[O]a@IYKw@Uw@?YDM?sANU@SIqBDcAC]FYMm@Dk@Gm@QKSg@WK_@CKM[Bc@GOL?LC?BADNFBJZDl@J`@JNd@?`@~@JJF\\DdAHNB`@ApAIh@Yx@Ir@ELGlANh@R\\x@Mb@BGg@Og@?_@KYEeAHcBMiCDGLREM?u@Rs@DFVA^Qd@Bh@j@L?RODLXBJNFb@L@VIh@PdAW^m@Pw@JCLPFl@`BhBRFBXPRBJ@x@O`AOb@i@d@i@D]ZATBVATPn@AVKRDPC`@FV?j@UPYf@G?OX]FGh@DIF@@HQRAHG@_@a@IAEBBDATU^YAWTKCFRQXsAZCFYa@MFSBMMU@MM_@zB?lAI|BIh@ETIJc@Ae@hBBJANHR?ZJd@UKMWPJDNTPFNRHHRTD`@XJVNfALZJ?ZgAX_@Zw@Jc@Vc@~BiBb@g@~BmBvA{AXc@lBiBlAeBl@k@h@Q`Dg@pAFHf@CPb@vGh@h@t@`@HA\\d@DGFFFKVwAh@{AnAiCt@s@x@gATFPK`BoBv@iAn@i@lBuCNEDPAp@IBGO@EBB?UANJKBOEKU`@ANWb@[Wg@MIq@?i@H}@?m@Hc@E_@CMs@e@GUBm@EeB@_BN}C^aEDuAHg@}@c@MJSn@WXWJu@Fy@QEHw@E[Um@UGQKu@C_A@gBOcFX{@j@gA@UJWAQF]Eo@BWDK?NDUJLWNEKLZBEY?MQO}@@UIa@Ac@]^g@ZQByA|@_DnAw@HWSUROCKOHQCWBMHLCMi@OWBCKECh@e@J?BH@LAHDO?HIFNOIOONJ?EEDGHAELC?PDA@DK_@w@e@kCBCXv@TnAJzACYR`Aj@`EAFI?HlCo@oBIy@GOUeBAo@ZH@XBK@F_@_DZbCOaBJn@?IAMEXHj@GQ?Do@{EvAjMBBT`B_AiGk@iEC]JTOi@Em@BJED@LBJ@GPf@Jl@FJD\\Rp@?IOa@?FEUPlAEWBLe@iAE[BB@QRt@]yBMsAJb@?b@VjA@ILd@HFIFIOb@x@QIVb@@S', 'resource_state': 2}",False,False,False,False,everyone,False,,"[54.34088, 18.19715167]","[54.34059, 18.20077833]",1.293,12.68,57.0,True,False,True,239.3,198.1,7563169904.0,7563169904,2022-05-07_18-36-59_67b434bb-7b3e-46d7-a0aa-402ff4d24611.tcx,False,0,0,False,,,,,116.1,154.0
2,"{'id': 46244945, 'resource_state': 1}",Evening Walk,6863.4,4781,4781,0.0,Walk,Walk,7124909516,2022-05-03T18:42:53Z,2022-05-03T20:42:53Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7124909516', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],1.436,7.24,56.3,True,False,True,167.8,82.8,7585643408.0,7585643408,2022-05-11_14-22-24_cf0becb8-88b2-4e07-9bbc-ab5514dbece6.tcx,False,0,0,False,,,,,114.1,164.0
2,"{'id': 46244945, 'resource_state': 1}",Afternoon Walk,3468.0,3182,3182,0.0,Walk,Walk,7124910363,2022-05-03T14:52:25Z,2022-05-03T16:52:25Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7124910363', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],1.09,8.973,55.9,True,False,True,157.0,70.7,7585644206.0,7585644206,2022-05-11_14-22-34_307f2853-92b4-42fd-883c-1282818cded9.tcx,False,0,0,False,,,,,106.2,129.0
2,"{'id': 46244945, 'resource_state': 1}",Evening Walk,6799.7,4738,4738,0.0,Walk,Walk,7124911208,2022-05-01T16:28:33Z,2022-05-01T18:28:33Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7124911208', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],1.435,8.1,56.5,True,False,True,57.3,3.4,7585645143.0,7585645143,2022-05-11_14-22-45_77be0964-6fdb-4d69-b977-b353755dad9e.tcx,False,0,0,False,,,,,124.2,151.0
2,"{'id': 46244945, 'resource_state': 1}",Przesiadka w Malborku ,4839.0,3480,4322,25.3,Walk,Walk,7071376575,2022-05-01T14:24:14Z,2022-05-01T16:24:14Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,1,0,1,0,"{'id': 'a7071376575', 'summary_polyline': 's|xhIg`fsBELEQADMPIh@IXBREp@F`@Mb@IPEBO`@IZANEFGf@B|@AF?x@F~@Nh@v@r@@NBBEKDDAEUf@WdABTDP@^Ij@KTCRFNAZF\\M|@Mb@?LKv@EF?L?C?AFzALE?OCAEDACAs@Dw@DOLK@IGYBOAWP{@GUEy@BGEQD]AQH[Um@KSY]Q_@I[Wc@a@sAScAUaBEOE{@Iy@IaB?YCo@@c@RcBACQEC@IXORGXEHIDAF_@H]VE?ECOZ@JWVUh@A?_@UKCGGAIK@GHKSOJQn@Ax@e@fBINO`Ac@xACBS|@ABM`@Gf@]vA]z@_@d@GLGBWp@?OBMy@|@QGK]Go@GU@WOo@CSGOIcAKc@?OGMB]DBVjAHPJj@DDB?@F?ZHXCl@@XE\\ChAa@zBGDMlAUx@GnAKh@D`@BJLJZp@CLEDUCC@?B@@BCBBFA@@BCF??C?BJBDRAR[p@IDIRIDYGM[BGDFAB@ICB?F?EG@CCMCm@n@MHM?CD_@e@a@DU\\Qv@Uj@Qp@KFCHQr@?BFE?BWj@WPCL_@l@]v@ADBDCHPTNHDF@FJFPTd@tA`@p@FDVf@JLd@rA\\j@b@nAHJBLHDXd@DLVd@FRV\\DVV\\HALEVe@BOFKKOBi@EMIECGBk@DQ?BA@DWPU?GLWHU@B?DA@JiAJa@PYJKBOf@eADGJE@?GA?BB?DGL]@Od@o@Pg@@BM`@@NIPD?AAA@GGGME?EHEN?LCJQLKb@AHDHMXGZCDELGBORO\\s@vCCBI@CBSr@DXAPJRHf@?XMt@O`@YvASh@e@pCIN[zACBGNDSKl@GNEd@O^@FFDBTAb@I~@KNMDKHIR[RKLI?CGA?@C?LOPAJGGOf@K@MNq@`BK`@CP@LIJAFC??A@A?z@Fd@Ct@MnA@f@?RC@@DAO?k@SFQVM@OE_@_@M?GGM?MI]a@Ui@UWIQGAIKgBiCc@e@Yc@OGSQ', 'resource_state': 2}",False,False,False,False,everyone,False,,"[54.03573167, 19.04368667]","[54.04695833, 19.02474]",1.391,4.52,57.1,True,False,True,21.0,5.1,7527430295.0,7527430295,2022-05-01_15-38-59_c9352e4b-2eac-4063-92b0-eb2ee8a20c06.tcx,False,0,4,False,,,,,127.5,166.0
2,"{'id': 46244945, 'resource_state': 1}",Night Walk,6809.2,5463,7883,37.8,Walk,Walk,7071414031,2022-04-30T20:34:02Z,2022-04-30T22:34:02Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7071414031', 'summary_polyline': 'uvt}H{on_CA_@YcAI_AIYEo@BWM}AKe@KcAYcAGcB@MB?MGKg@CaBO{@WaDAw@Fs@FS?k@HeANiAPSJDBMPoACcAX[x@Vp@F`@MJHVArAOZJLHDLHBnAo@lAM`@PE^Fr@Cn@G]@m@r@Wr@g@|B]d@Ql@HH`@N|FRvDM`@W^AZOd@IFKl@IBUXDIAHGBBHGB?RKb@@t@GZ@lBEd@GGBD?zAKSJ|@BnCa@nAE@OVo@fAa@XU^OBGL[RFnBKVR?DNERWHQEMDKPg@JSPMT_@hA{@vAYr@OJEISRKXMLK?AFHPTTTj@J^ARg@ZORi@\\uAJe@ROPe@JUCcAf@g@Ac@R_@?a@Ro@BMHGNUDs@TSA[ZUDMMQ?]NsAH{@@_BGg@RaBPc@Ik@^W?ILs@FMJc@_@?m@Gg@Qo@JSGK?[W?a@^AIq@GEa@?YBGQWIF?[JKDPCB?q@HK?L@KKBEc@b@DBLCH?b@GDEYE?E`@IPDXE@B\\_AXCEK@@QCLF?CABSCFB@OLAHLW@WIHHKQV@GH?BCAG?NECBG@BIJCK@FCTE??WLJFAMEE[H@F\\a@ZF?Ji@@DGD?HHD^MB@BTTIf@Jf@Mb@DC?JP?RH`@Zn@CDDAEh@GCAa@EE@hACb@EL?n@Hj@G?Ea@G@Bp@C`@Fh@Al@e@bBEfAKXDbAGh@Hf@QxAFp@Et@J\\?XDPIbAEPHTC^@TFJGR?tACFB`@FVDlAK\\Fx@M~@?d@F\\Ad@Kf@Dp@IRAt@I`@DTA^Ox@Bj@ELDV?x@C`ACHBFCRENDdAVr@?NLZ@VFL@b@Cd@IVAVGH?TeAZOABU[LDx@Rp@BdBJt@GRBRE@@BC@AABEICI@?NC?LITBLNP@@NMRM?IJSBDCKKD@[RMTWHBjAIV@r@CRNpA?p@RfB@RGP@TER@n@\\nAAFNj@\\hDFdAPr@J~@J\\TtBP\\FBTITFZVD@AGDPZVLXj@NnAjAHZd@p@FCTNLXHBFLNI|@X`@b@fABZPt@HNNF?Xh@BE|@PVTJLBRf@~@NBh@p@FPRDABDDVGDUBFFG?HKFBHPNRCAJJB@LDMEFAEAJBLDABV@]BTIbA_@b@MX]X[p@KJGTMHCPMBWp@g@~@IJWROl@IBO\\]XERUT', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.21196667, 21.04755667]","[52.21748333, 21.01576667]",1.246,3.28,54.5,True,False,True,114.4,80.6,7527470746.0,7527470746,2022-05-01_15-44-22_b032ea3e-c963-48ef-9666-a4361f6428f8.tcx,False,0,0,False,,,,,111.3,141.0
2,"{'id': 46244945, 'resource_state': 1}",Kampinowski PN 2,15018.1,12077,13697,32.4,Walk,Walk,7065609409,2022-04-30T11:30:29Z,2022-04-30T13:30:29Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7065609409', 'summary_polyline': 'aye~Hohz}BsEfEc@t@kChI{@fBg@`@NCALGQP?SDA`@w@`DcBjEWlBk@z@uBtGQD[]wCaAm@@a@r@yE~NkBxEcA~A}A^{@~@[nAa@bEcA|ADb@HUh@Je@ABGOZG]NLTbBAd@c@wBv@dDv@pBSnAmEGkAWu@\\uG[k@JcAa@gD?i@S{CBmBYiDNc@UaCGs@VaAQQ^?l@Y|@gBjCUFe@p@m@`BEhDIf@h@rAAlBXjCGd@J~@Ip@HVMf@_@t@In@YNOv@]?Mj@_@d@qAnD_@jBcFtEo@xAi@~@m@l@Ip@]`AuC`Ai@f@Uh@[`AQhAMBUxDw@~CKbBKAQf@?`@[pAiB~F@l@KBZbABn@CbAI`AWv@i@l@q@P}@~@Kx@SBQ]N?IOZz@kBz@mCBIEBUiAn@i@EeAj@y@IsHpA]OmC~@{Jt@e@?][\\PD\\G]G?RNUIRDQt@C|CMfAOyAmAIQ~A_@h@QYa@ACNKEG^gCZHf@OTwARc@AC[^_@S\\JfAiBXSVMQWaCq@\\EPU?Dd@H?FT?x@NP^?dBfAh@GDP`@GZXXC|ApAHf@`ABQhBOZk@vIy@bEc@jDi@hAKdADt@UNAHd@dCDrBCpEkB|AuBt@g@AmAh@a@b@{B`AyAvAwB^kB_@sAB[g@{@Sy@VkA]yBf@eBIoAVqFYk@Jw@l@y@?e@p@W?_@^cB\\gAEe@`@w@NaAEkDgB}ADq@[aBI_Bu@sCIe@Ni@l@eBj@eAN_Ba@Eg@w@DcAYe@aAc@eBaAwAm@kBUO_@_CK_C@m@]Oy@qBS?@Qe@mAQeFMi@LyFLc@CmEFqAk@yDi@eAoCcDsA_DoAqB_BwEmBiHq@yAuBiJGy@kAoBiBgE]Og@aAwAaDUw@NCK@?WGp@Ba@IETg@[v@t@wB]VARJF@Z^jAQ~@S@ESLK@We@u@S_Am@}@u@mB{@eDC[d@qBCuDd@aIQi@G{@?kBPuBTUOcCc@Mg@?cAr@yAEkGbAs@s@kA{BmBcBs@{BaAgCk@mFKaDm@kB@O}@eB?U_@sAKmCS{AsAe@U_@MeBCgAHy@Vm@PB@[V]^cCk@qCMoBYo@m@iDg@kACi@`AmAjAgF?u@NEG@?S', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.29763, 20.786247]","[52.36645, 20.778025]",1.244,5.867,,False,False,False,98.9,76.0,7521127082.0,7521127082,Adam_Bielewicz_2022-04-30_13-30-28.gpx,False,0,0,False,,,,,,
2,"{'id': 46244945, 'resource_state': 1}",Afternoon Walk,13029.9,10290,12444,53.5,Walk,Walk,7065498636,2022-04-28T15:38:58Z,2022-04-28T17:38:58Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7065498636', 'summary_polyline': 'ulb}H{gv_C[t@YFQZYK[PWf@OhAw@b@o@`AZF\\~BHIhBp@DZXVIVLFJzAZTThB@`Ap@C`CSdCh@d@E^mAz@c@\\y@Bg@KqALKJPZ{@GkB[iABWLKA_@Ex@O@Tl@l@PJ\\t@Iu@j@CnAbAYAoCFsBl@_AV}@MC?a@[eAt@w@l@c@G@q@yAgDoBSw@I^}AIJDRz@KZ?a@NKRb@ChBK]d@`BA^FGMXHXI^k@ULBJa@ZW?NFRSRWATTp@e@~@KH|@p@EXlAGzBDtAIhHGdAMFB`@HHFGIj@@fBfBiBpBA|@a@Vx@OfD^f@DN?NMOJYb@rBNQCPJHUKo@sBZ]FPw@v@a@_@PPAXaAbAUv@cA`@Kt@q@NuAQzAhOAr@\\zBZdA`AlJj@jABjBh@nEl@vB`@jCDzAKl@@nAGHHpCQPWjFq@pBYBUq@\\l@SfCe@fB_@~@c@h@mAl@uDFm@o@Me@WYVe@CTKBiCaAgEeEKa@c@m@{@o@Ua@gAg@sD_Ey@k@yAmByBuAuBuBoBaCHNa@cA_Ak@oCsCMYCw@MFy@{@uADg@\\qBV[^[hAuB`AiDd@DMcAF}Ag@k@x@iBhAo@v@cEbCk@d@pQChBUt@_@FHChBSxAB~ARjAvDXhBIzAj@HbFOhFFdFKf@AfBRXUdBNnBm@nDHzBMxCHzBMlDRp@vAOdAAY~@MCMXE[Xe@X?APaAx@B^?IKMJS[G?a@Ln@F]K@Hv@XRI^u@qBe@Lu@a@Yk@Ib@MlMI^SFCPO[J@Fa@GbHWzCL`BGdFIVEnCH`Ag@hA_An@]rAo@bA[|@c@bBXCIVHMRZOSm@LsG`QqAvEeA`CSrAw@xBk@`AYhAcAzAyBxH]p@_@^EIO~AV{BaBwBgAe@gB}Ay@]kAUgBkBaAm@mAQuCkA@v@c@hBcAvHOX[QEhE[lAkCbS_B|@_@|BUTe@NgB[g@JkAzAm@?EP{@XkAa@g@CGD@d@c@zAwC^K|@H|Gc@fH]pD}AlFq@pEGtBQ\\m@dM{@fL?tBf@hCHMHTOw@x@g@Ca@NHGZVWz@@`@l@f@GtAJCL]Ci@XsAs@?Tk@YKDv@?[UPHLg@x@x@Nm@l@ADPo@f@[r@E\\Lf@G`AWz@[vCOR', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.11843667, 21.091905]","[52.14256833, 21.02040833]",1.266,4.82,55.1,True,False,True,112.8,92.7,7521007904.0,7521007904,2022-04-30_15-26-31_045c4faa-34fa-4a35-920a-548fc0c506f2.tcx,False,0,0,False,,,,,108.4,164.0
2,"{'id': 46244945, 'resource_state': 1}",Afternoon Walk,10000.8,8137,11007,77.6,Walk,Walk,7065506988,2022-04-26T15:52:44Z,2022-04-26T17:52:44Z,(GMT+01:00) Europe/Warsaw,7200.0,,,,0,0,0,1,0,"{'id': 'a7065506988', 'summary_polyline': 'sad}Hcft_CIUSwBDm@RI`BeBh@[`FkFhA}@|Ak@Nu@k@oEFiBNc@Aw@HQGMBFGBKKAo@Jc@TUQ@XI@[FFMQHKMDAMLK?\\FAFQEOHGUIIUB{ADKx@gAz@]h@?DWLLb@En@TGINi@j@i@BUb@q@VIE?l@o@b@F@L@S\\HOIf@_AAQX@NY\\Ct@wAx@c@z@SZJ\\xAIdAOTCVFFMHIWJ`@NHH_AWm@RaCKi@EmAZB@JMs@LK@l@EADISBPL@KFXOHDBMKQi@B[J?JXBn@Fb@ZJS^EVCQLDa@e@Cs@I]EA?QJBZn@FZn@PBGGEDIdAk@@QFIPJLk@`@YXCTWRFb@k@x@VTvAMU`@GNRVBEARdAL`CExBb@AP[DUA[HAL^@K?LCo@FYKGVB?J_@NCUY[[G@FRcA?Rp@PLNKnBJXBhAJx@Dz@K`@@pDLhBFHEhCK~@GBb@]Zx@HnBj@rCBfDU|AHbBVjAZEPBLVEhCHjCPvA?bB\\bA^hCRQV?j@`@HfB^fCG@BUXtDP|@tBZpACVGDOAPRt@d@r@A\\^bCDrAKd@@z@I|@@nAS`E_AfEa@Re@GI\\EGHSMADXM[HMFA]LLPGTVLKIHI?HIA^`@XyAMAVEDLObBIV?Y@R]hB{@`BgAv@kG^oBMORyAEy@DMLWGLq@@Te@NCPQ?KVFpAAl@Px@Sv@UJBUDCGDAKKZM@HMTDOMe@^UIc@XWYi@_@aA@S]c@{BScDN_BO}BPyAOcAFs@FsBEw@Bu@Ey@KYEe@Ju@BmBYDIN{@OaA\\_ABg@VqCScAZcDD_C^k@Kk@TBKH?BR@hACh@g@dA[FK`@DTIlAOqCIQoACsDWi@KQQQe@KoCR_A@yBE?EVe@Ze@EyA`@Qq@Y@_@kBm@}Ew@z@S@a@d@gA`@SXaAn@g@n@I`@S\\c@C{@j@e@DxBhATf@HF[m@iCpAPb@f@X?Nd@pAZ|AAPWf@}@v@eAh@MCAVaAh@wAlAe@G[`@k@RQ^NxAM|@Tv@b@dEC|@Bp@H`AHHCrBH^ClAD\\EXgAnBpEnF?eC{@qCa@iCQPEVGCMkA?c@P]@k@KqDp@_AGyA[eAMmAo@{@]Se@sAx@wAp@aASy@@Qt@s@zAy@t@u@FB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[52.12776333, 21.07697167]","[52.13036, 21.07495667]",1.229,7.029,53.7,True,False,True,111.2,88.8,7521016963.0,7521016963,2022-04-30_15-27-48_538d262b-05e7-4c03-a0da-3609dac24fac.tcx,False,0,0,False,,,,,119.8,163.0
